gene_id,func_category,enzyme_types,is_committed,is_reversible,is_enzyme,abs_d,description
Zm00001eb357970,Unknown,none,False,False,False,2.293064242532769,xp_002455934.1 v-type proton atpase subunit c''2 [sorghum bicolor] belongs to the v-atpase proteolipid subunit family
Zm00001eb259140,Unknown,none,False,False,False,1.6340462164675218,xp_002454796.1 uncharacterized protein loc8055324 [sorghum bicolor] nan
Zm00001eb217010,Unknown,none,False,False,False,3.167194025229343,"xp_004962155.1 stromal 70 kda heat shock-related protein, chloroplastic [setaria italica] belongs to the heat shock protein 70 family"
Zm00001eb104260,Unknown,none,False,False,False,3.1423662585172822,"xp_021309543.1 protein nlp1 [sorghum bicolor] transcription, dna-templated"
Zm00001eb188700,Unknown,none,False,False,False,5.421301104322435,xp_021315070.1 heat shock 70 kda protein 17 [sorghum bicolor] belongs to the heat shock protein 70 family
Zm00001eb331730,Unknown,none,False,False,False,2.510958997747418,
Zm00001eb238620,Unknown,none,False,False,False,2.101410767301607,"xp_002453600.1 potassium channel kat1 [sorghum bicolor] kha, dimerisation domain of potassium ion channel"
Zm00001eb109770,Unknown,none,False,False,False,4.723984419407953,xp_021308467.1 uncharacterized protein loc8063498 isoform x2 [sorghum bicolor] vacuolar sorting 38 and autophagy-related subunit 14
Zm00001eb329970,Unknown,none,False,False,False,2.173099184046629,xp_002463342.1 uncharacterized protein loc8073147 [sorghum bicolor] tryptophan/tyrosine permease family
Zm00001eb013300,Unknown,none,False,False,False,1.6498308938673911,xp_004984847.1 protein yipf5 homolog [setaria italica] yip1 domain
Zm00001eb149700,Unknown,none,False,False,False,2.016873673081728,xp_002458680.2 pentatricopeptide repeat-containing protein at3g14730 [sorghum bicolor] ppr repeat family
Zm00001eb179750,Unknown,none,False,False,False,3.631219078067788,xp_002445552.1 60s ribosomal protein l34 [sorghum bicolor] ribosomal protein l34e
Zm00001eb250610,Unknown,epimerase,False,True,True,1.5294181024110318,"xp_002454480.1 bifunctional dtdp-4-dehydrorhamnose 3,5-epimerase/dtdp-4-dehydrorhamnose reductase [sorghum bicolor] rmld substrate binding domain"
Zm00001eb303620,Unknown,none,False,False,False,2.369923834793785,xp_002459566.1 nac domain-containing protein 67 [sorghum bicolor] no apical meristem (nam) protein
Zm00001eb122460,Unknown,none,False,False,False,1.6020125619309538,xp_004968408.1 aromatic aminotransferase iss1 [setaria italica] cys/met metabolism plp-dependent enzyme
Zm00001eb186120,Unknown,none,False,False,False,3.2353168813696147,xp_002452845.1 autophagy-related protein 13a isoform x1 [sorghum bicolor] autophagy-related protein
Zm00001eb123370,Unknown,none,False,False,False,5.053987026020242,np_001332089.1 histone superfamily protein [arabidopsis thaliana] histone cluster 1
Zm00001eb288420,Unknown,none,False,False,False,2.9114444910666863,xp_021302870.1 nac domain-containing protein 82-like [sorghum bicolor] no apical meristem (nam) protein
Zm00001eb049920,Unknown,none,False,False,False,1.4840239648110298,xp_004982471.1 uncharacterized protein loc101773080 isoform x1 [setaria italica] universal stress protein family
Zm00001eb134200,Unknown,none,False,False,False,4.492995826850416,xp_002443649.1 csc1-like protein rxw8 [sorghum bicolor] cytosolic domain of 10tm putative phosphate transporter
Zm00001eb124200,Unknown,decarboxylase|carboxylase,True,False,True,3.919858817262583,xp_002457348.1 putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase 2 [sorghum bicolor] catalyzes the aldol cleavage of 4-hydroxy-4-methyl-2- oxoglutarate (hmg) into 2 molecules of pyruvate. also conta
Zm00001eb184420,Unknown,none,False,False,False,1.9690909751485175,xp_021314923.1 uncharacterized protein loc110434669 [sorghum bicolor] trna (adenine-n6-)-methyltransferase activity
Zm00001eb087050,Unknown,none,False,False,False,1.7993221358770537,xp_002447595.1 casp-like protein 2a1 [sorghum bicolor] belongs to the casparian strip membrane proteins (casp) family
Zm00001eb032890,Unknown,none,False,False,False,2.1225593337323754,xp_002442604.2 uncharacterized protein loc8065244 [sorghum bicolor] nan
Zm00001eb295670,Unknown,kinase,True,False,True,3.049368935343808,xp_021302461.1 protein male discoverer 2-like [sorghum bicolor] protein kinase domain
Zm00001eb161610,Unknown,none,False,False,False,1.8960871063937228,xp_004969109.1 chaperone protein dnaj 6 [setaria italica] dnaj domain
Zm00001eb082480,Unknown,none,False,False,False,2.112619935604266,xp_004975664.1 vasodilator-stimulated phosphoprotein-like [setaria italica] nan
Zm00001eb388040,Unknown,none,False,False,False,2.546970347607554,xp_021304385.1 brefeldin a-inhibited guanine nucleotide-exchange protein 1 [sorghum bicolor] domain of unknown function (duf1981)
Zm00001eb397350,Unknown,none,False,False,False,2.3099901398415645,xp_002468069.1 ankyrin repeat-containing protein itn1 [sorghum bicolor] ankyrin repeats (many copies)
Zm00001eb320760,Unknown,none,False,False,False,2.359105314688309,xp_004957587.1 uncharacterized protein loc101752644 [setaria italica] prli-interacting factor
Zm00001eb055170,Unknown,synthase,True,False,True,3.0545487766710915,"xp_002463993.2 probable phosphoribosylformylglycinamidine synthase, chloroplastic/mitochondrial [sorghum bicolor] cobb/cobq-like glutamine amidotransferase domain"
Zm00001eb061520,Unknown,none,False,False,False,1.69168016277512,xp_015691198.1 elongation factor p isoform x1 [oryza brachyantha] elongation factor p (ef-p) ob domain
Zm00001eb143370,Unknown,none,False,False,False,5.44944864441484,"xp_004975224.2 protein root uvb sensitive 1, chloroplastic [setaria italica] vitamin b6 photo-protection and homoeostasis"
Zm00001eb102770,Unknown,none,False,False,False,3.72460756663395,xp_021310410.1 uncharacterized protein loc110433095 isoform x1 [sorghum bicolor] bacterial trigger factor protein (tf)
Zm00001eb279790,Unknown,none,False,False,False,9.795547365688725,"xp_021305650.1 glutathione s-transferase dhar3, chloroplastic-like isoform x1 [sorghum bicolor] glutathione s-transferase, n-terminal domain"
Zm00001eb233850,Unknown,none,False,False,False,1.9864140091878009,xp_021315406.1 ring-h2 finger protein atl56 [sorghum bicolor] ring-like zinc finger
